"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"bbon.ob","21.00","23.50","26.00","-0.08","182","0","0.0%","+16.8%","65.1M","2.77M","2.10M","0.60","2.55%","14.03","1.90","0.48","10.18","3.61","1.68","12.35","2.31","29.0M","none","5.42M","18.7%","Dec 31","none","1.47%","14.65%","none","0.04","10.1M","none"
